"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"573407","16254","TRANSPARENT ACRYLIC TAPE DISPENSER",1,"10/30/2011 15:58",0.85,18067,"United Kingdom"
"574660","22079","RIBBON REEL HEARTS DESIGN ",1,"11/6/2011 11:55",1.65,15407,"United Kingdom"
"545698","22326","ROUND SNACK BOXES SET OF4 WOODLAND ",1,"3/6/2011 14:44",2.95,15572,"United Kingdom"
"572127","72807B","SET/3 OCEAN SCENT CANDLE JEWEL BOX",4,"10/21/2011 9:20",4.25,14911,"EIRE"
"544074","22454","MEASURING TAPE BABUSHKA RED",4,"2/15/2011 14:49",2.95,14156,"EIRE"
"574907","84279P","CHERRY BLOSSOM  DECORATIVE FLASK",3,"11/7/2011 15:33",3.75,17043,"United Kingdom"
"548405","22854","CREAM SWEETHEART EGG HOLDER",4,"3/31/2011 9:48",4.95,17088,"United Kingdom"
"552823","84596F","SMALL MARSHMALLOWS PINK BOWL",5,"5/11/2011 13:06",0.42,14731,"United Kingdom"
"562688","85066","CREAM SWEETHEART MINI CHEST",2,"8/8/2011 13:53",12.75,13869,"United Kingdom"
"581003","21181","PLEASE ONE PERSON METAL SIGN",12,"12/7/2011 8:38",2.1,14911,"EIRE"
"575046","21175","GIN + TONIC DIET METAL SIGN",2,"11/8/2011 12:09",2.55,15039,"United Kingdom"
"562776","22763","KEY CABINET MA CAMPAGNE",2,"8/9/2011 12:23",9.95,14180,"United Kingdom"
"576176","22586","FELTCRAFT HAIRBAND PINK AND BLUE",2,"11/14/2011 11:04",0.85,16936,"United Kingdom"
"537137","84971S","SMALL HEART FLOWERS HOOK ",9,"12/5/2010 12:43",0.85,16327,"United Kingdom"
"557147","23235","STORAGE TIN VINTAGE LEAF",12,"6/17/2011 10:51",2.89,12408,"Belgium"
"568175","22592","CARDHOLDER HOLLY WREATH METAL",4,"9/25/2011 13:24",3.75,14820,"United Kingdom"
"572213","21121","SET/10 RED POLKADOT PARTY CANDLES",24,"10/21/2011 12:44",1.25,15358,"United Kingdom"
"541251","21340","CLASSIC METAL BIRDCAGE PLANT HOLDER",8,"1/16/2011 13:25",9.95,15046,"United Kingdom"
"567339","22086","PAPER CHAIN KIT 50'S CHRISTMAS ",6,"9/19/2011 15:01",2.95,14146,"United Kingdom"
"536412","22086","PAPER CHAIN KIT 50'S CHRISTMAS ",1,"12/1/2010 11:49",2.95,17920,"United Kingdom"
"543645","22212","FOUR HOOK  WHITE LOVEBIRDS",3,"2/10/2011 17:54",2.1,17609,"United Kingdom"
"579499","22382","LUNCH BAG SPACEBOY DESIGN ",10,"11/29/2011 15:59",1.65,17682,"United Kingdom"
"540798","85204","HANGING WOOD AND FELT FLOWER",12,"1/11/2011 12:11",0.42,17365,"United Kingdom"
"564725","22746","POPPY'S PLAYHOUSE LIVINGROOM ",1,"8/28/2011 12:28",2.1,18041,"United Kingdom"
"560644","23294","SET OF 6 SNACK LOAF BAKING CASES",4,"7/20/2011 11:22",0.83,16271,"United Kingdom"
"538651","21244","BLUE POLKADOT PLATE ",1,"12/13/2010 15:07",1.69,15311,"United Kingdom"
"574240","23323","WHITE WICKER STAR ",3,"11/3/2011 12:45",2.1,15998,"United Kingdom"
"547513","21080","SET/20 RED RETROSPOT PAPER NAPKINS ",48,"3/23/2011 13:59",0.85,17519,"United Kingdom"
"581059","79321","CHILLI LIGHTS",4,"12/7/2011 11:12",5.75,13267,"United Kingdom"
"551994","23146","TRIPLE HOOK ANTIQUE IVORY ROSE",4,"5/5/2011 15:42",3.29,12868,"United Kingdom"
"549169","22109","FULL ENGLISH BREAKFAST PLATE",2,"4/6/2011 17:25",3.75,17906,"United Kingdom"
"538533","22295","HEART FILIGREE DOVE LARGE",24,"12/13/2010 10:31",1.65,14796,"United Kingdom"
"560896","22489","PACK OF 12 TRADITIONAL CRAYONS",24,"7/21/2011 17:26",0.42,15623,"United Kingdom"
"573104","23494","VINTAGE DOILY DELUXE SEWING KIT ",3,"10/27/2011 14:59",5.95,17652,"United Kingdom"
"546944","22577","WOODEN HEART CHRISTMAS SCANDINAVIAN",8,"3/18/2011 11:13",0.85,14701,"United Kingdom"
"537254","22578","WOODEN STAR CHRISTMAS SCANDINAVIAN",1,"12/6/2010 11:01",0.85,15898,"United Kingdom"
"541282","22673","FRENCH GARDEN SIGN BLUE METAL",2,"1/17/2011 12:31",1.25,17690,"United Kingdom"
"537195","85035B","CHOCOLATE 3 WICK MORRIS BOX CANDLE",1,"12/5/2010 13:55",4.25,15311,"United Kingdom"
"560915","23153","ZINC SWEETHEART WIRE LETTER RACK",4,"7/21/2011 18:19",3.75,13313,"United Kingdom"
"575059","21947","SET OF 6 HEART CHOPSTICKS",1,"11/8/2011 12:25",1.25,14071,"United Kingdom"
"573245","21908","CHOCOLATE THIS WAY METAL SIGN",2,"10/28/2011 12:08",2.1,17841,"United Kingdom"
"572520","22577","WOODEN HEART CHRISTMAS SCANDINAVIAN",24,"10/24/2011 15:05",0.29,13165,"United Kingdom"
"577093","22385","JUMBO BAG SPACEBOY DESIGN",10,"11/17/2011 16:37",2.08,13089,"United Kingdom"
"558237","22718","CARD CAT AND TREE ",24,"6/27/2011 15:04",0.42,12867,"United Kingdom"
"575194","23202","JUMBO BAG VINTAGE LEAF",10,"11/9/2011 9:38",2.08,16767,"United Kingdom"
"553546","85071A","BLUE CHARLIE+LOLA PERSONAL DOORSIGN",96,"5/17/2011 15:42",0.38,12415,"Australia"
"574701","23331","DECORATIVE WICKER HEART SMALL",3,"11/6/2011 13:54",0.63,15426,"United Kingdom"
"575152","22142","CHRISTMAS CRAFT WHITE FAIRY ",6,"11/8/2011 16:12",1.45,16284,"United Kingdom"
"578299","23086","ZINC  STAR T-LIGHT HOLDER ",32,"11/23/2011 14:53",1.25,16660,"United Kingdom"
"571104","84991","60 TEATIME FAIRY CAKE CASES",24,"10/13/2011 15:58",0.55,18130,"United Kingdom"
"578551","23494","VINTAGE DOILY DELUXE SEWING KIT ",3,"11/24/2011 15:05",5.95,12937,"United Kingdom"
"536784","22075","6 RIBBONS ELEGANT CHRISTMAS ",48,"12/2/2010 15:20",1.45,15061,"United Kingdom"
"581149","21446","12 RED ROSE PEG PLACE SETTINGS",2,"12/7/2011 14:12",1.25,15471,"United Kingdom"
"565915","22173","METAL 4 HOOK HANGER FRENCH CHATEAU",2,"9/7/2011 15:52",3.29,15752,"United Kingdom"
"568726","22427","ENAMEL FLOWER JUG CREAM",1,"9/28/2011 16:35",5.95,16775,"United Kingdom"
"570507","23263","SET OF 3 WOODEN HEART DECORATIONS",12,"10/11/2011 9:53",1.25,16561,"United Kingdom"
"572558","21504","SKULLS GREETING CARD",12,"10/25/2011 8:26",0.42,14286,"United Kingdom"
"542420","21874","GIN AND TONIC MUG",6,"1/27/2011 18:05",1.25,17180,"United Kingdom"
"557136","21668","RED STRIPE CERAMIC DRAWER KNOB",24,"6/17/2011 9:23",1.25,14911,"EIRE"
"576931","21158","MOODY GIRL DOOR HANGER ",24,"11/17/2011 11:10",0.39,13028,"United Kingdom"
"551289","20727","LUNCH BAG  BLACK SKULL.",20,"4/27/2011 14:18",1.65,18226,"United Kingdom"
"571312","21990","MODERN FLORAL STATIONERY SET",12,"10/17/2011 10:42",1.25,12474,"Germany"
"569897","17012A","ORIGAMI VANILLA INCENSE/CANDLE SET ",1,"10/6/2011 16:01",0.85,17813,"United Kingdom"
"578326","23438"," RED SPOT GIFT BAG LARGE",12,"11/23/2011 17:45",1.25,16343,"United Kingdom"
"537608","84997C","BLUE 3 PIECE POLKADOT CUTLERY SET",3,"12/7/2010 13:20",3.75,15024,"United Kingdom"
"577541","22384","LUNCH BAG PINK POLKADOT",10,"11/20/2011 14:31",1.65,16899,"United Kingdom"
"580694","22075","6 RIBBONS ELEGANT CHRISTMAS ",24,"12/5/2011 16:00",0.39,16600,"United Kingdom"
"546554","22993","SET OF 4 PANTRY JELLY MOULDS",12,"3/15/2011 9:13",1.25,16037,"United Kingdom"
"546015","22457","NATURAL SLATE HEART CHALKBOARD ",6,"3/8/2011 16:48",2.95,14336,"United Kingdom"
"574470","22355","CHARLOTTE BAG SUKI DESIGN",3,"11/4/2011 11:56",0.85,12748,"United Kingdom"
"554158","22953","BIRTHDAY PARTY CORDON BARRIER TAPE",8,"5/23/2011 11:44",1.25,15563,"United Kingdom"
"548257","22796","PHOTO FRAME 3 CLASSIC HANGING",2,"3/30/2011 10:54",9.95,13802,"United Kingdom"
"571007","23283","DOORMAT VINTAGE LEAF",2,"10/13/2011 12:07",8.25,13487,"United Kingdom"
"571034","23170","REGENCY TEA PLATE ROSES ",12,"10/13/2011 12:47",1.65,12359,"Cyprus"
"567170","85152","HAND OVER THE CHOCOLATE   SIGN ",1,"9/18/2011 12:40",2.1,13566,"United Kingdom"
"559707","15056N","EDWARDIAN PARASOL NATURAL",12,"7/12/2011 10:04",5.95,12358,"Austria"
"546415","22997","TRAVEL CARD WALLET UNION JACK",24,"3/13/2011 10:27",0.42,17975,"United Kingdom"
"562770","22457","NATURAL SLATE HEART CHALKBOARD ",6,"8/9/2011 11:56",2.95,17139,"United Kingdom"
"571743","21500","PINK POLKADOT WRAP ",25,"10/19/2011 10:38",0.42,15853,"United Kingdom"
"560991","20750","RED RETROSPOT MINI CASES",2,"7/22/2011 13:29",7.95,12438,"Norway"
"539404","21260","FIRST AID TIN",1,"12/17/2010 12:24",3.25,17315,"United Kingdom"
"549247","84970L","SINGLE HEART ZINC T-LIGHT HOLDER",24,"4/7/2011 12:04",0.95,13752,"United Kingdom"
"560711","22752","SET 7 BABUSHKA NESTING BOXES",1,"7/20/2011 12:58",8.5,17841,"United Kingdom"
"558196","22120","WELCOME  WOODEN BLOCK LETTERS",1,"6/27/2011 12:38",9.95,16033,"United Kingdom"
"577009","22720","SET OF 3 CAKE TINS PANTRY DESIGN ",3,"11/17/2011 12:05",4.95,12749,"United Kingdom"
"553014","23084","RABBIT NIGHT LIGHT",3,"5/12/2011 18:49",2.08,13451,"United Kingdom"
"556542","20749","ASSORTED COLOUR MINI CASES",1,"6/13/2011 12:52",7.95,14719,"United Kingdom"
"549440","48187","DOORMAT NEW ENGLAND",2,"4/8/2011 12:42",7.95,17162,"United Kingdom"
"563370","47566","PARTY BUNTING",4,"8/16/2011 9:34",4.95,16153,"United Kingdom"
"565781","22718","CARD CAT AND TREE ",24,"9/6/2011 15:34",0.42,13098,"United Kingdom"
"542934","48111","DOORMAT 3 SMILEY CATS",10,"2/2/2011 11:01",6.75,13093,"United Kingdom"
"542527","22169","FAMILY ALBUM WHITE PICTURE FRAME",2,"1/28/2011 12:48",8.5,17188,"United Kingdom"
"552640","22998","TRAVEL CARD WALLET KEEP CALM",2,"5/10/2011 13:19",0.42,17841,"United Kingdom"
"569005","22138","BAKING SET 9 PIECE RETROSPOT ",3,"9/29/2011 18:30",4.95,16268,"United Kingdom"
"578305","82011B","BATHROOM SCALES RUBBER DUCKS",10,"11/23/2011 15:44",2.95,14088,"United Kingdom"
"573404","23439","HAND WARMER RED LOVE HEART",24,"10/30/2011 15:50",2.1,14295,"United Kingdom"
"538558","22467","GUMBALL COAT RACK",1,"12/13/2010 10:58",2.55,13069,"United Kingdom"
"576778","82486","3 DRAWER ANTIQUE WHITE WOOD CABINET",2,"11/16/2011 13:24",8.95,16085,"United Kingdom"
"538509","22557","PLASTERS IN TIN VINTAGE PAISLEY ",1,"12/12/2010 13:37",1.65,14413,"United Kingdom"
"557210","22208","WOOD STAMP SET THANK YOU",2,"6/17/2011 11:49",0.83,18118,"United Kingdom"
"573315","22556","PLASTERS IN TIN CIRCUS PARADE ",3,"10/28/2011 17:27",1.65,17839,"United Kingdom"
"572073","23426","METAL SIGN DROP YOUR PANTS",1,"10/20/2011 13:46",2.89,13263,"United Kingdom"
"570488","47310M","SMALL POP BOX FUNKY MONKEY",2,"10/10/2011 17:12",1.63,14096,"United Kingdom"
"575880","22549","PICTURE DOMINOES",12,"11/11/2011 13:35",1.45,12726,"France"
"556056","23148","MINIATURE ANTIQUE ROSE HOOK IVORY",1,"6/8/2011 13:35",0.83,17841,"United Kingdom"
"558709","40016","CHINESE DRAGON PAPER LANTERNS",12,"7/1/2011 13:02",0.42,17338,"United Kingdom"
"569208","22839","3 TIER CAKE TIN GREEN AND CREAM",1,"10/2/2011 11:10",14.95,16693,"United Kingdom"
"561877","22345","PARTY PIZZA DISH BLUE POLKADOT",12,"7/31/2011 12:16",0.85,16401,"United Kingdom"
"560723","22952","60 CAKE CASES VINTAGE CHRISTMAS",2,"7/20/2011 13:53",0.55,16464,"United Kingdom"
"570488","22457","NATURAL SLATE HEART CHALKBOARD ",2,"10/10/2011 17:12",5.79,14096,"United Kingdom"
"552950","84637","KITCHEN FLOWER POTS WALL PLAQUE",3,"5/12/2011 12:01",5.95,16116,"United Kingdom"
"562046","23109","PACK OF SIX LED TEA LIGHTS",24,"8/2/2011 10:34",2.89,12378,"Switzerland"
"559113","15039","SANDALWOOD FAN",100,"7/6/2011 12:08",0.85,13217,"United Kingdom"
"571272","23470","CARD HOLDER LOVE BIRD LARGE ",6,"10/16/2011 12:19",6.25,13878,"United Kingdom"
"546115","21363","HOME SMALL WOOD LETTERS",3,"3/9/2011 13:50",4.95,15379,"United Kingdom"
"562046","23287","RED VINTAGE SPOT BEAKER",24,"8/2/2011 10:34",0.85,12378,"Switzerland"
"550157","23206","LUNCH BAG APPLE DESIGN",6,"4/14/2011 15:26",1.65,16393,"United Kingdom"
"554950","23209","LUNCH BAG DOILEY PATTERN ",10,"5/27/2011 14:48",1.65,14227,"United Kingdom"
"572203","23202","JUMBO BAG VINTAGE LEAF",10,"10/21/2011 12:05",2.08,17068,"United Kingdom"
"571724","22396","MAGNETS PACK OF 4 RETRO PHOTO",12,"10/19/2011 8:20",0.39,12572,"Germany"
"559349","23245","SET OF 3 REGENCY CAKE TINS",4,"7/7/2011 17:33",4.95,15150,"United Kingdom"
"568990","22817","CARD SUKI BIRTHDAY",12,"9/29/2011 16:42",0.42,15933,"United Kingdom"
"580527","22578","WOODEN STAR CHRISTMAS SCANDINAVIAN",1,"12/4/2011 15:19",0.29,13736,"United Kingdom"
"545334","85187","S/12 MINI RABBIT EASTER",2,"3/1/2011 16:34",1.65,15750,"United Kingdom"
"556263","21033","JUMBO BAG CHARLIE AND LOLA TOYS",6,"6/9/2011 18:41",2.08,13969,"United Kingdom"
"567880","22952","60 CAKE CASES VINTAGE CHRISTMAS",24,"9/22/2011 14:56",0.55,15398,"United Kingdom"
"580514","20828","GLITTER BUTTERFLY CLIPS",3,"12/4/2011 14:01",2.55,16905,"United Kingdom"
"537257","84744","S/6 SEW ON CROCHET FLOWERS",12,"12/6/2010 11:10",1.25,17691,"United Kingdom"
"548874","22960","JAM MAKING SET WITH JARS",6,"4/4/2011 15:18",4.25,17716,"United Kingdom"
"574831","22999","TRAVEL CARD WALLET VINTAGE LEAF",7,"11/7/2011 11:26",0.42,15522,"United Kingdom"
"543601","37446","MINI CAKE STAND WITH HANGING CAKES",8,"2/10/2011 13:27",1.45,14560,"United Kingdom"
"578698","22029","SPACEBOY BIRTHDAY CARD",12,"11/25/2011 10:20",0.42,12620,"France"
"573889","23296","SET OF 6 TEA TIME BAKING CASES",4,"11/1/2011 13:44",1.25,13571,"United Kingdom"
"537391","22952","60 CAKE CASES VINTAGE CHRISTMAS",8,"12/6/2010 13:53",0.55,16550,"United Kingdom"
"569714","23240","SET OF 4 KNICK KNACK TINS DOILY ",1,"10/5/2011 17:28",4.15,18033,"United Kingdom"
"569866","22411","JUMBO SHOPPER VINTAGE RED PAISLEY",20,"10/6/2011 14:50",2.08,12757,"Portugal"
"580820","22199","FRYING PAN RED RETROSPOT",1,"12/6/2011 11:32",1.25,13685,"United Kingdom"
"571658","23493","VINTAGE DOILY TRAVEL SEWING KIT",10,"10/18/2011 12:48",1.95,12621,"Germany"
"541038","21454","PAINTED PINK RABBIT ",3,"1/13/2011 12:10",0.85,16395,"United Kingdom"
"571281","82011B","BATHROOM SCALES RUBBER DUCKS",8,"10/16/2011 13:23",2.95,14088,"United Kingdom"
"556245","22998","TRAVEL CARD WALLET KEEP CALM",2,"6/9/2011 16:10",0.42,17841,"United Kingdom"
"579571","23367","SET 12 COLOUR PENCILS SPACEBOY ",15,"11/30/2011 11:48",0.65,16657,"United Kingdom"
"561455","22492","MINI PAINT SET VINTAGE ",72,"7/27/2011 11:58",0.65,15095,"United Kingdom"
"543565","22961","JAM MAKING SET PRINTED",12,"2/10/2011 10:40",1.45,14431,"United Kingdom"
"571036","23400","SHELF WITH 4 HOOKS HOME SWEET HOME",3,"10/13/2011 12:52",6.25,17567,"United Kingdom"
"538014","72807C","SET/3 VANILLA SCENTED CANDLE IN BOX",12,"12/9/2010 12:49",4.25,14440,"United Kingdom"
"569563","23294","SET OF 6 SNACK LOAF BAKING CASES",16,"10/5/2011 9:46",0.83,12481,"Germany"
"558862","35095B","RED VICTORIAN FABRIC OVAL BOX",24,"7/4/2011 12:25",0.42,13901,"United Kingdom"
"581230","22530","MAGIC DRAWING SLATE DOLLY GIRL ",24,"12/8/2011 10:24",0.42,14291,"United Kingdom"
"547510","21725","SWEETIES  STICKERS",12,"3/23/2011 13:42",0.85,15245,"United Kingdom"
"549949","22464","HANGING METAL HEART LANTERN",6,"4/13/2011 12:57",1.65,13208,"United Kingdom"
"553846","21246","RED RETROSPOT BIG BOWL",12,"5/19/2011 12:40",4.95,15738,"United Kingdom"
"580293","21175","GIN AND TONIC DIET METAL SIGN",1,"12/2/2011 13:38",2.55,16426,"United Kingdom"
"561610","22320","BIRDS MOBILE VINTAGE DESIGN",3,"7/28/2011 12:28",5.95,16076,"United Kingdom"
"544803","22377","BOTTLE BAG RETROSPOT ",1,"2/23/2011 14:29",2.1,14606,"United Kingdom"
"554181","84692","BOX OF 24 COCKTAIL PARASOLS",25,"5/23/2011 12:09",0.42,13078,"United Kingdom"
"577403","22189","CREAM HEART CARD HOLDER",4,"11/20/2011 10:15",3.95,13988,"United Kingdom"
"537829","22569","FELTCRAFT CUSHION BUTTERFLY",4,"12/8/2010 14:46",3.75,15498,"United Kingdom"
"569365","23531","WALL ART BIG LOVE ",24,"10/3/2011 15:24",4.77,18102,"United Kingdom"
"565456","82600","NO SINGING METAL SIGN",1,"9/4/2011 16:12",2.1,16629,"United Kingdom"
"539663","21890","S/6 WOODEN SKITTLES IN COTTON BAG",2,"12/21/2010 10:26",2.95,17961,"United Kingdom"
"550823","22429","ENAMEL MEASURING JUG CREAM",8,"4/21/2011 9:36",4.25,16133,"United Kingdom"
"580904","22410","MONEY BOX HOUSEKEEPING DESIGN",6,"12/6/2011 12:59",0.39,15311,"United Kingdom"
"550622","21715","GIRLS VINTAGE TIN SEASIDE BUCKET",12,"4/19/2011 13:49",2.55,13735,"United Kingdom"
"540240","16225","RATTLE SNAKE EGGS",24,"1/5/2011 15:09",0.42,17585,"United Kingdom"
"574258","23397","FOOT STOOL HOME SWEET HOME ",1,"11/3/2011 13:50",9.95,16891,"United Kingdom"
"568075","22062","CERAMIC BOWL WITH LOVE HEART DESIGN",1,"9/23/2011 14:21",0.83,14652,"United Kingdom"
"554949","22326","ROUND SNACK BOXES SET OF4 WOODLAND ",12,"5/27/2011 14:44",2.95,14092,"United Kingdom"
"574020","84946","ANTIQUE SILVER T-LIGHT GLASS",12,"11/2/2011 12:15",1.25,14673,"United Kingdom"
"555400","22894","TABLECLOTH RED APPLES DESIGN ",7,"6/2/2011 17:50",8.15,14088,"United Kingdom"
"538354","21121","SET/10 RED POLKADOT PARTY CANDLES",48,"12/10/2010 15:45",1.25,16873,"United Kingdom"
"565287","20719","WOODLAND CHARLOTTE BAG",20,"9/2/2011 11:42",0.85,12483,"Sweden"
"579495","22577","WOODEN HEART CHRISTMAS SCANDINAVIAN",24,"11/29/2011 15:34",0.29,13576,"United Kingdom"
"547382","21904","HOUSE WRECKING METAL SIGN ",1,"3/22/2011 15:31",2.1,15457,"United Kingdom"
"578521","22734","SET OF 6 RIBBONS VINTAGE CHRISTMAS",4,"11/24/2011 14:06",2.89,17812,"United Kingdom"
"556279","21166","COOK WITH WINE METAL SIGN ",2,"6/9/2011 19:55",2.08,14562,"United Kingdom"
"537894","17003","BROCADE RING PURSE ",36,"12/9/2010 10:16",0.21,12621,"Germany"
"564228","84077","WORLD WAR 2 GLIDERS ASSTD DESIGNS",192,"8/24/2011 10:20",0.29,13743,"United Kingdom"
"578068","84558A","3D DOG PICTURE PLAYING CARDS",8,"11/22/2011 15:45",2.95,14505,"United Kingdom"
"544790","22078","RIBBON REEL LACE DESIGN ",5,"2/23/2011 12:27",2.1,16940,"United Kingdom"
"545334","85040B","SET/4 BLUE FLOWER CANDLES IN BOWL",2,"3/1/2011 16:34",1.65,15750,"United Kingdom"
"545416","21984","PACK OF 12 PINK PAISLEY TISSUES ",24,"3/2/2011 13:35",0.29,17770,"United Kingdom"
"580958","22634","CHILDS BREAKFAST SET SPACEBOY ",1,"12/6/2011 14:30",9.95,17266,"United Kingdom"
"541223","85018D","YULETIDE IMAGES S/6 PAPER BOXES",1,"1/14/2011 14:39",2.55,17954,"United Kingdom"
"572741","22752","SET 7 BABUSHKA NESTING BOXES",2,"10/25/2011 15:47",8.5,14341,"United Kingdom"
"544663","22568","FELTCRAFT CUSHION OWL",8,"2/22/2011 14:43",3.75,18188,"United Kingdom"
"547946","22499","WOODEN UNION JACK BUNTING",12,"3/28/2011 14:59",5.95,12971,"United Kingdom"
"567334","22460","EMBOSSED GLASS TEALIGHT HOLDER",12,"9/19/2011 14:55",1.25,14911,"EIRE"
"566319","23236","STORAGE TIN VINTAGE DOILY ",6,"9/12/2011 11:25",2.89,13431,"United Kingdom"
"578678","20829","GLITTER HANGING BUTTERFLY STRING",2,"11/24/2011 19:59",2.1,17841,"United Kingdom"
"562085","23118","PARISIENNE JEWELLERY DRAWER ",2,"8/2/2011 12:27",7.5,15228,"United Kingdom"
"544474","22893","MINI CAKE STAND T-LIGHT HOLDER",24,"2/21/2011 9:52",0.42,12423,"Belgium"
"557057","22472","TV DINNER TRAY DOLLY GIRL",6,"6/16/2011 14:46",4.95,16843,"United Kingdom"
"561466","84508A","CAMOUFLAGE DESIGN TEDDY",1,"7/27/2011 12:50",2.55,17243,"United Kingdom"
"541409","22356","CHARLOTTE BAG PINK POLKADOT",100,"1/17/2011 15:50",0.72,13246,"United Kingdom"
"569110","20728","LUNCH BAG CARS BLUE",10,"9/30/2011 12:44",1.65,17675,"United Kingdom"
"555199","21781","MA CAMPAGNE CUTLERY BOX",1,"6/1/2011 12:05",14.95,14606,"United Kingdom"
"573139","22279","POCKET BAG BLUE PAISLEY RED SPOT",4,"10/27/2011 17:29",1.25,14716,"United Kingdom"
"570818","23212","HEART WREATH DECORATION WITH BELL",3,"10/12/2011 12:47",1.25,17841,"United Kingdom"
"539101","85150","LADIES & GENTLEMEN METAL SIGN",144,"12/16/2010 10:35",1.69,16029,"United Kingdom"
"547101","22207","FRYING PAN UNION FLAG",24,"3/21/2011 10:34",3.75,16029,"United Kingdom"
"538419","84978","HANGING HEART JAR T-LIGHT HOLDER",12,"12/12/2010 12:01",1.25,16367,"United Kingdom"
"575075","22727","ALARM CLOCK BAKELIKE RED ",2,"11/8/2011 13:19",3.75,13975,"United Kingdom"
"575917","23484","HEART TRELLIS TRIPLE T-LIGHT HOLDER",8,"11/11/2011 16:57",2.89,13895,"United Kingdom"
"570640","23205","CHARLOTTE BAG VINTAGE ALPHABET ",10,"10/11/2011 12:38",0.85,12474,"Germany"
"537804","M","Manual",12,"12/8/2010 13:17",2.95,12748,"United Kingdom"
"551776","22678","FRENCH BLUE METAL DOOR SIGN 3",1,"5/4/2011 11:23",1.25,13268,"United Kingdom"
"564856","22262","FELT EGG COSY CHICKEN",36,"8/31/2011 9:11",0.85,12477,"Germany"
"566872","22382","LUNCH BAG SPACEBOY DESIGN ",5,"9/15/2011 13:28",1.65,16729,"United Kingdom"
"553860","51014C","FEATHER PEN,COAL BLACK",12,"5/19/2011 13:57",0.85,17841,"United Kingdom"
"539034","22745","POPPY'S PLAYHOUSE BEDROOM ",3,"12/15/2010 14:29",2.1,16161,"United Kingdom"
"543804","22798","ANTIQUE GLASS DRESSING TABLE POT",4,"2/13/2011 12:17",2.95,16434,"United Kingdom"
"575491","22727","ALARM CLOCK BAKELIKE RED ",1,"11/9/2011 17:47",3.75,15531,"United Kingdom"
"556671","22755","SMALL PURPLE BABUSHKA NOTEBOOK ",3,"6/13/2011 16:33",0.85,17841,"United Kingdom"
"562031","23135","SMALL ZINC HEART WALL ORGANISER",1,"8/1/2011 17:37",5.75,16984,"United Kingdom"
"566950","23209","LUNCH BAG VINTAGE DOILY ",10,"9/15/2011 16:34",1.65,17594,"United Kingdom"
"573913","22211","WOOD STAMP SET FLOWERS",12,"11/1/2011 15:49",0.83,17653,"United Kingdom"
"547906","47599B","BLUE PARTY BAGS ",4,"3/28/2011 12:13",2.1,14410,"United Kingdom"
"537382","21744","SNOWFLAKE PORTABLE TABLE LIGHT ",4,"12/6/2010 13:13",2.95,16710,"United Kingdom"
"578325","21592","RETROSPOT CIGAR BOX MATCHES ",1,"11/23/2011 17:43",1.25,16343,"United Kingdom"
"571883","22732","3D VINTAGE CHRISTMAS STICKERS ",1,"10/19/2011 13:58",1.25,14704,"United Kingdom"
"565803","21561","DINOSAUR LUNCH BOX WITH CUTLERY",6,"9/7/2011 10:38",2.55,17735,"United Kingdom"
"548974","22722","SET OF 6 SPICE TINS PANTRY DESIGN",4,"4/5/2011 11:47",3.95,15194,"United Kingdom"
"566195","21877","HOME SWEET HOME MUG",12,"9/9/2011 13:44",1.25,12433,"Norway"
"571883","22121","NOEL WOODEN BLOCK LETTERS ",1,"10/19/2011 13:58",5.95,14704,"United Kingdom"
"542519","22728","ALARM CLOCK BAKELIKE PINK",8,"1/28/2011 12:19",3.75,15159,"United Kingdom"
"549238","23254","CHILDRENS CUTLERY DOLLY GIRL ",2,"4/7/2011 11:30",4.15,14667,"United Kingdom"
"551775","22170","PICTURE FRAME WOOD TRIPLE PORTRAIT",4,"5/4/2011 11:21",6.75,12886,"United Kingdom"
"566345","23388","WOODLAND MINI BACKPACK",6,"9/12/2011 12:27",4.15,17685,"United Kingdom"
"572123","22944","CHRISTMAS METAL POSTCARD WITH BELLS",144,"10/21/2011 8:40",0.39,14646,"Netherlands"
"568066","21914","BLUE HARMONICA IN BOX ",1,"9/23/2011 13:48",1.25,14529,"United Kingdom"
"581425","22596","CHRISTMAS STAR WISH LIST CHALKBOARD",1,"12/8/2011 15:31",0.39,14796,"United Kingdom"
"568494","22639","SET OF 4 NAPKIN CHARMS HEARTS",4,"9/27/2011 12:08",2.55,16266,"United Kingdom"
"536532","22556","PLASTERS IN TIN CIRCUS PARADE ",24,"12/1/2010 13:24",1.65,12433,"Norway"
